Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Identifier_2_DR,Item_Identifier_2_FD,Item_Identifier_2_NC,Outlet_Type_Category_Grocery,Outlet_Type_Category_Supermarket,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Item_Identifier,Outlet_Identifier
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,19.1,0.177236497,172.3422,2586.633,16,NCC18,OUT035
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,19.0,0.11183028199999999,105.4622,952.7598,33,FDL04,OUT013
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,13.5,0.07281246528571429,84.654,1211.756,21,FDH48,OUT049
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,16.75,0.008204465,99.8674,2342.9502,21,FDD38,OUT049
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.02439015,95.9068,3207.8244,35,FDT47,OUT027
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.195,0.064143995,85.9566,1691.132,18,FDE41,OUT045
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,19.35,0.033275634,173.8738,2432.8332,13,FDH19,OUT017
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.8,0.107662745,224.1772,2890.9036,13,FDW26,OUT017
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,10.6,0.01115195,40.6454,167.7816,13,FDW35,OUT017
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.65,0.013064516000000002,115.5834,1382.2008,18,FDQ55,OUT045
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,14.85,0.009954237,158.263,2659.8709999999996,21,FDV22,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,13.34413855150687,0.021214364,48.2034,97.2068,35,NCN29,OUT019
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.5,0.067859568,60.1562,1599.9174,16,FDQ26,OUT035
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,5.635,0.103481775,150.005,1797.66,18,FDV24,OUT045
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7.405,0.015358176000000001,92.4146,1459.4336,13,FDG50,OUT017
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,13.34413855150687,0.293066133,177.0712,351.5424,35,NCF42,OUT019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.35,0.030981392000000003,51.9008,708.4112,13,FDT46,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,12.11664539653606,0.023333338571428573,153.8024,7741.9224,35,DRE49,OUT027
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.1,0.013623294,109.3596,1186.4556,18,FDV56,OUT045
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,17.7,0.041098734,80.9276,487.3656,11,FDD32,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,13.1,0.01209726,188.85299999999998,3225.801,16,NCN19,OUT035
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,14.3,0.034382602000000005,96.5726,2251.0698,33,FDQ48,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.035406842,244.317,8262.578000000001,35,FDW34,OUT027
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,8.6,0.090374342,114.3176,1946.7992,18,NCS38,OUT045
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,5.78,0.07445112599999999,264.5568,6327.7632,11,FDL58,OUT018
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8.195,0.031467128,91.8462,2313.655,18,FDY59,OUT045
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,13.65,0.078786674,184.824,3355.632,23,FDZ03,OUT046
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,17.35,0.056032247,102.3016,1619.2256,18,FDP60,OUT045
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,20.25,0.058935522000000004,246.646,2463.46,23,NCI30,OUT046
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.064577332,230.5352,687.1056,35,FDO03,OUT019
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,16.1,0.034306962,252.3356,3815.034,23,FDZ20,OUT046
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.053586458,89.7856,966.7416,35,FDQ31,OUT027
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,17.6,0.076431919,113.2202,2025.3636,11,FDY03,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,18.0,0.039090105,148.4418,4119.9704,18,FDW45,OUT045
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,12.5,0.031549131,99.0384,197.0768,22,NCO41,OUT010
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,9.065,0.115233813,94.4094,2856.282,33,FDK16,OUT013
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.85,0.159825617,195.5478,4262.4516,16,FDZ16,OUT035
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,16.0,0.073080167,228.4668,2534.0348,13,NCD18,OUT017
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,9.3,0.066727717,181.6292,2371.5796,33,FDF52,OUT013
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6.215,0.012146608,37.9848,782.9808,16,FDF09,OUT035
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,20.1,0.022552082999999997,226.6036,6831.108,13,FDW43,OUT017
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8.77,0.047036035999999996,170.5422,2759.0752,13,FDU19,OUT017
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.25,0.087158654,95.141,2220.4429999999998,16,FDA50,OUT035
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,15.15,0.027756137,150.4708,2106.5912,33,FDS48,OUT013
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,13.15,0.092589917,159.5604,1901.5248,33,NCH07,OUT013
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,12.15,0.0295148198,117.615,1514.695,33,NCK54,OUT013
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.077427883,41.8454,41.9454,35,FDD53,OUT019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,20.85,0.12122744699999999,197.5452,4306.3944,16,FDV58,OUT035
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,18.2,0.066284519,247.2092,3486.1288,16,FDI08,OUT035
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,8.3,0.03549838,36.6506,455.4072,11,FDD08,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6.195,0.072131519,120.1098,2892.2352,18,FDX34,OUT045
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,15.1,0.060424871124999995,216.4166,2830.3158,18,FDX55,OUT045
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,11.5,0.021020616000000002,130.7942,2782.3782,18,NCS05,OUT045
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,19.0,0.111902259,105.4622,1905.5196,16,FDL04,OUT035
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,10.5,0.071548187,120.2098,602.549,11,FDJ53,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,8.8,0.071540443,210.6612,2508.7344,21,FDB47,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,13.34413855150687,0.121765124,264.1884,264.9884,35,NCS29,OUT019
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,17.75,0.014609738,160.4262,3182.5240000000003,18,FDB33,OUT045
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.08069799799999999,39.8506,37.9506,35,FDL52,OUT019
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,17.75,0.156802171,242.1538,4326.3684,16,FDB03,OUT035
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,20.75,0.024144862000000003,123.37299999999999,2093.9410000000003,16,FDW20,OUT035
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,16.7,0.062297249000000006,60.6562,592.562,11,FDT10,OUT018
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.052058710999999994,55.5588,1145.1760000000002,35,FDK04,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,13.85,0.031402114,40.248000000000005,319.584,18,NCL07,OUT045
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,15.35,0.113217223,191.1504,1725.7536,23,FDZ31,OUT046
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,12.1,0.04677997533333333,177.3002,3044.7034,16,FDE45,OUT035
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,12.15,0.0295148198,118.515,1398.18,11,NCK54,OUT018
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,12.11664539653606,0.031139932999999998,74.8012,303.6048,35,DRE15,OUT019
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,16.35,0.013363901999999999,106.12799999999999,1917.504,16,NCQ38,OUT035
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.030952737,160.1578,3048.6982,35,FDB08,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,7.27,0.07136748,111.8518,2277.036,11,DRF49,OUT018
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,13.8,0.058192802,246.9802,5896.3248,21,DRC27,OUT049
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,20.25,0.022976492999999997,240.3538,4086.0146,21,FDB37,OUT049
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,9.3,0.111220521,65.7826,968.7389999999999,23,FDS35,OUT046
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,14.15,0.037967687,125.6046,1618.5598,21,FDE47,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.056734383624999996,164.5526,2302.3364,35,NCT53,OUT027
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,8.115,0.032158866,154.8972,1713.7692,23,FDL14,OUT046
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.045068892,190.8872,945.436,35,FDP21,OUT019
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,11.1,0.033176087,120.1124,1896.1984,18,NCV54,OUT045
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,12.5,0.018845298,96.7384,2759.0752,16,NCO41,OUT035
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.8,0.056375879000000004,84.6908,1006.6896,16,FDQ59,OUT035
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,19.7,0.161356273,253.1014,2805.0154,11,FDQ01,OUT018
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,14.3,0.034605882000000004,95.9726,2153.1972,13,FDQ48,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,19.75,0.033942546000000004,213.5902,4460.1942,21,FDP09,OUT049
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,18.5,0.025740258999999998,89.4172,1605.9096,33,FDK55,OUT013
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.026938317000000003,174.1396,4012.1108,35,NCJ43,OUT027
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,12.35,0.033754478,199.0426,3361.6242,16,FDI07,OUT035
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.015375557,156.9604,4278.4308,35,NCW41,OUT027
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,5.365,0.140458316,169.7764,3263.7516,21,FDG33,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.046333982,97.2384,2660.5368,35,NCO05,OUT027
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,20.5,0.02105326628571429,82.8592,908.1512,16,FDH53,OUT035
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,8.71,0.139228412,49.5376,1198.44,23,FDR49,OUT046
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.023382388499999997,109.4596,1833.6132,35,FDF33,OUT027
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.0,0.019240109285714287,48.1718,756.3488,13,FDQ51,OUT017
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,17.6,0.00799436,171.6422,3793.7284,33,FDZ38,OUT013
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,20.7,0.12176716800000001,118.9466,353.5398,18,FDV52,OUT045
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.0,0.030083482,61.922,1557.9720000000002,16,FDM50,OUT035
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,20.2,0.118025091,195.81099999999998,2553.343,13,FDV60,OUT017
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,20.35,0.060649213,232.7616,2812.3392,33,FDG60,OUT013
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,18.6,0.15193174199999998,101.1358,1105.8938,33,FDN13,OUT013
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,12.11664539653606,0.06383101299999999,46.206,1304.968,35,DRN59,OUT027
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.35,0.103091351,229.9352,2519.3872,13,FDU02,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,17.85,0.052389407,120.9072,2817.6656,11,FDZ58,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,16.35,0.013355306,105.52799999999999,2024.0320000000002,33,NCQ38,OUT013
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,14.85,0.019550858,263.791,4207.856,18,FDF39,OUT045
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,21.25,0.01005532,183.1608,2756.4120000000003,13,FDT03,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,14.15,0.034845667999999996,242.7828,3167.8764,33,FDN09,OUT013
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,17.2,0.025162022000000003,145.9418,1765.7016,16,FDJ02,OUT035
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.022685222,161.592,4314.384,35,FDN44,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,10.85,0.162571649,107.4622,529.311,18,FDQ34,OUT045
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,20.35,0.014825605,233.2958,4206.5244,23,FDX31,OUT046
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,16.35,0.058034349000000006,124.802,253.00400000000002,22,NCH55,OUT010
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,9.3,0.04378569400000001,191.6846,3057.3536,23,DRM47,OUT046
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,12.11664539653606,0.076798609,231.8958,8413.0488,35,DRL01,OUT027
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,15.75,0.055241242,196.5452,3131.9232,13,FDO12,OUT017
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,14.85,0.061102235,253.2698,2283.0282,18,NCK30,OUT045
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,18.6,0.039517121,243.6802,5896.3248,13,FDP16,OUT017
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,16.35,0.029565308999999998,256.4646,515.3292,11,NCG06,OUT018
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,9.695,0.12828324300000002,226.1404,3375.6059999999998,23,FDX36,OUT046
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,15.15,0.012332667,130.0284,3559.3668,13,FDT09,OUT017
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,14.3,0.06519522900000001,88.9856,1669.8264,16,FDF08,OUT035
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,10.895,0.108253944,194.8794,585.2382,22,FDA43,OUT010
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,8.39,0.121178848,165.1868,2784.3756,13,NCN06,OUT017
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,18.35,0.038502199888888894,151.934,306.268,33,DRF15,OUT013
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,15.2,0.09698132,116.3492,2548.6824,33,NCX05,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,20.2,0.064351908,259.4646,2061.3168,16,FDM21,OUT035
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.079419801,172.3106,5475.5392,35,NCG54,OUT027
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8.71,0.072301795,185.6924,3331.6632,18,FDD26,OUT045
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,12.15,0.021719387000000003,163.1184,3467.4864,16,FDU23,OUT035
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8.06,0.021420031000000003,232.0326,3003.4238,18,FDO37,OUT045
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,11.5,0.290430317,130.6652,258.3304,22,FDP19,OUT010
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,14.85,0.018571641,187.3214,4333.6922,23,FDT13,OUT046
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,11.8,0.12187957333333332,45.2402,1148.505,11,FDY07,OUT018
